Abroma augustum
Clerodendrum calamitosum
Ardisia gigantifolia
Whitfieldia elongata
Pachystachys lutea
Strobilanthes hamiltoniana
Ficus variegata
Musella lasiocarpa
Strophanthus gratus
Lecythis ollaria
Gmelina philippensis
Aralidium pinnatifidum
Stichopus horrens
Halichoeres leucurus
Dicrurus leucophaeus
Cacomantis variolosus
Pericrocotus divaricatus
Bignonia magnifica
Tinospora crispa
Kopsia singapurensis
Manilkara zapota
Spondias dulcis
Breynia spatulifolia
Selaginella willdenowii
Aglaia odorata
Tradescantia zebrina
Pleiocarpa mutica
Eurycoma longifolia
Cyrtosperma johnstonii
Nyctanthes arbor-tristis
Fungia fungites
Dicranopteris curranii
Malpighia coccigera
Portulaca grandiflora
Alpinia galanga
Kopsia fruticosa
Rhinacanthus nasutus
Justicia procumbens
Moringa oleifera
Thunbergia laurifolia
Chloris barbata
Cyperus rotundus
Syzygium myrtifolium
Flacourtia inermis
Mussaenda erythrophylla
Passiflora suberosa
Microsorum scolopendria
Pandanus pygmaeus
Epipremnum pinnatum
Strophanthus preussii
Galphimia glauca
Oxalis barrelieri
Pyrrosia lanceolata
Magnolia champaca
Durio zibethinus
Hibiscus mutabilis
Baphia nitida
Smilax setosa
Ficus fistulosa
Clitoria fairchildiana
Tetracera indica
Calophyllum soulattri
Dillenia philippinensis
Leea indica
Ficus benghalensis
Ficus elastica
Dalbergia latifolia
Matourea azurea
Pometia pinnata
Ficus grossularioides
Sandoricum koetjape
Nephelium lappaceum
Cinnamomum iners
Syzygium zeylanicum
Vitex trifolia
Adinobotrys atropurpureus
Dracaena reflexa
Claoxylon indicum
Ficus benjamina
Dyera costulata
Garcinia mangostana
Ficus deltoidea
Lagerstroemia speciosa
Memecylon ovatum
Cissus hastata
Alstonia scholaris
Memecylon caeruleum
Melaleuca cajuputi
Filicium decipiens
Pyrrosia longifolia
Lophanthera lactescens
Xanthostemon chrysanthus
Leea rubra
Combretum indicum
Arachnothryx leucophylla
Nephrolepis biserrata
Piper sarmentosum
Trimezia steyermarkii
Ardisia elliptica
Cucumis maderaspatanus
Sticherus truncatus
Syzygium polyanthum
Miconia dependens
Pouteria campechiana
Mesua ferrea
Dolichandrone spathacea
Solanum mammosum
Ocimum tenuiflorum
Torenia crustacea
Clitoria ternatea
Hellenia speciosa
Pentas lanceolata
Pseuderanthemum carruthersii
Barringtonia racemosa
Volkameria inermis
Lepironia articulata
Pseudomussaenda flava
Licuala grandis
Synedrella nodiflora
Mussaenda philippica
Paederia foetida
Ixora chinensis
Coccinia grandis
Crotalaria pallida
Phyllidiella nigra
Lepisanthes amoena
Borassus flabellifer
Musa ornata
Wollastonia biflora
Lumnitzera littorea
Ptychosperma macarthurii
Euphorbia thymifolia
Phyllanthus cochinchinensis
Canarium vulgare
Solandra longiflora
Clerodendrum thomsoniae
Hymenocallis speciosa
Dillenia suffruticosa
Nypa fruticans
Pandanus amaryllifolius
Coleus monostachyus
Saccharum officinarum
Rhapis excelsa
Caryota mitis
Lobelia chinensis
Jatropha podagrica
Dicliptera roxburghiana
Pavona cactus
Camposcia retusa
Jasminum sambac
Pyrrosia piloselloides
Mikania micrantha
Grammatophyllum speciosum
Averrhoa bilimbi
Suregada multiflora
Carallia brachiata
Cayratia mollissima
Barringtonia acutangula
Ehretia microphylla
Strobilanthes reptans
Phyllanthus pulcher
Dieffenbachia seguine
Peperomia pellucida
Centella asiatica
Lygodium flexuosum
Calophyllum inophyllum
Derris trifoliata
Erythrina crista-galli
Ruellia blechum
Musa coccinea
Suessenguthia multisetosa
Bridelia tomentosa
Dianella ensifolia
Solanum melongena
Psophocarpus tetragonolobus
Vigna radiata
Cosmos caudatus
Calliandra haematocephala
Acalypha wilkesiana
Centratherum punctatum
Aloysia virgata
Chrysophyllum cainito
Hibiscus sabdariffa
Kleinhovia hospita
Rhopalaea circula
Leuenbergeria bleo
Caladium bicolor
Pseudoxya diminuta
Melaleuca bracteata
Graptophyllum pictum
Afgekia sericea
Barringtonia edulis
Sterculia foetida
Amata huebneri
Alternanthera sessilis
Scindapsus pictus
Podranea ricasoliana
Stenochlaena palustris
Anisophyllea disticha
Dioscorea sansibarensis
Dracaena surculosa
Alternanthera ficoidea
Protaetia acuminata
Nymphaea lotus
Odontoponera transversa
Odontoponera denticulata
Macrotermes carbonarius
Camponotus parius
Leucania yu
Boerhavia diffusa
Mayaca fluviatilis
Ludwigia hyssopifolia
Agrostistachys borneensis
Architectonica perspectiva
Boloceroides mcmurrichi
Lactoria cornuta
Phenacovolva rosea
Jatropha integerrima
Kalanchoe laetivirens
Flueggea virosa
Thomisus spectabilis
Hipoepa fractalis
Eucorysses grandis
Hymenaea courbaril
Aristolochia gigantea
Clamator jacobinus
Scylla serrata
Mycalesis visala
Rotheca microphylla
Striga asiatica
Accipiter trivirgatus
Euphorbia tithymaloides
Physalis angulata
Macaranga tanarius
Erionota thrax
Physomerus grossipes
Bradybaena similaris
Gynacantha bayadera
Vanellus cinereus
Treron curvirostra
Phylloscopus inornatus
Malacocincla abbotti
Dimocarpus longan
Stachytarpheta mutabilis
Cosmophasis lami
Gynacantha subinterrupta
Luidia maculata
Euselenops luniceps
Phoronis australis
Platycerium bifurcatum
Alicia pretiosa
Phyllanthus emblica
Trilophidia annulata
Peltophorum pterocarpum
Gesonula mundata
Hemidactylus parvimaculatus
Conocephalus maculatus
Periophthalmodon schlosseri
Austruca annulipes
Rhysida longipes
Acanthus ebracteatus
Channa striata
Chlorion lobatum
Ampittia dioscorides
Cichla ocellaris
Oryza sativa
Henosepilachna vigintioctopunctata
Nymphaea nouchali
Rhinogobius similis
Glareola maldivarum
Trichopsis vittata
Puntigrus partipentazona
Oxyeleotris marmorata
Ocimum basilicum
Phanera semibifida
Erthesina fullo
Xenostegia tridentata
Bauhinia acuminata
Lawana candida
Hemigobius hoevenii
Xanthostemon youngii
Sida acuta
Cyperus aromaticus
Clerodendrum villosum
Ruellia tuberosa
Pseudagrion microcephalum
Orthomorpha coarctata
Lophophleps phoenicoptera
Lutjanus russellii
Turbinaria reniformis
Microhierax fringillarius
Megaderma spasma
Ischiodon scutellaris
Pteris multifida
Cyanthillium cinereum
Chelmon rostratus
Lutjanus carponotatus
Chrysodeixis acuta
Ficus natalensis
Accipiter gularis
Maritigrella fuscopunctata
Laevicaulis alte
Lepidiota stigma
Callosciurus finlaysonii
Varronia cylindrostachya
Abelmoschus moschatus
Phaleria clerodendron
Hydrilla verticillata
Hydrillodes lentalis
Acalypha siamensis
Rema costimacula
Limnocharis flava
Cerberus schneiderii
Fordonia leucobalia
Varanus nebulosus
Bocchoris inspersalis
Elytraria acaulis
Strongylium erythrocephalum
Sphex madasummae
Erygia spissa
Notarcha aurolinealis
Ampulex compressa
Cyclosia papilionaris
Xylocopa aestuans
Neurothemis fluctuans
Anisoneura salebrosa
Deudorix epijarbas
Pluchea indica
Vitis vinifera
Evania appendigaster
Diploptera punctata
Tachypompilus analis
Periophthalmus walailakae
Belionota prasina
Dendrobium crumenatum
Euagoras plagiatus
Blighia sapida
Myristica fragrans
Garcinia subelliptica
Aristolochia acuminata
Rhyothemis obsolescens
Passiflora edulis
Parapolybia varia
Aulacophora indica
Dardanus lagopodes
Clamator coromandus
Microchrysa flaviventris
Cymbopogon citratus
Dischidia oiantha
Argina astrea
Syngonium podophyllum
Artocarpus elasticus
Syzygium pycnanthum
Bactrocera dorsalis
Chrysophlegma miniaceum
Himerometra robustipinna
Favonigobius reichei
Omiodes indicata
Tolumnia latipes
Platax batavianus
Russelia equisetiformis
Memecylon pauciflorum
Artocarpus heterophyllus
Anoplodesmus saussurii
Crassocephalum crepidioides
Gardenia tubifera
Spermacoce remota
Potanthus omaha
Thomisus labefactus
Velarifictorus aspersus
Chiloscyllium punctatum
Xyroptila oenophanes
Cylindera versicolor
Allorhynchium argentatum
Unidentia sandramillenae
Dofleinia armata
Imma mylias
Rhodactis bryoides
Fregata andrewsi
Nomia incerta
Malayopython reticulatus
Riptortus pedestris
Subdoluseps bowringii
Vigna unguiculata
Grona heterophylla
Rattus tanezumi
Sousa chinensis
Spodoptera pecten
Pomacanthus annularis
Pavona decussata
Apis andreniformis
Trithemis pallidinervis
Pyloetis mimosae
Nilus albocinctus
Suncus murinus
Ictinogomphus decoratus
Anomala albopilosa
Ficedula narcissina
Pipturus argenteus
Cephrenes trichopepla
Daclera levana
Eurema andersoni
Alpinia zerumbet
Alocasia odora
Ixora finlaysoniana
Chassalia curviflora
Dipterocarpus kunstleri
Eooxylides tharis
Faunis canens
Cirrochroa orissa
Cosmolestes picticeps
Deuterocopus socotranus
Eragrostis tenella
Piper aduncum
Cananga odorata
Bothrogonia addita
Ficus auriculata
Lansium domesticum
Nymphaea rubra
Eupanacra elegantulus
Macroglossum sitiene
Heteralex rectilineata
Eutoea heteroneurata
Tasta micaceata
Sipalinus gigas
Dysphania malayanus
Tiruvaca subcostalis
Bathygobius fuscus
Dysphania subrepleta
Abisara savitri
Apalacris varicornis
Cymbidium finlaysonianum
Laxita thuisto
Rhimphaliodes macrostigma
Nippoptilia cinctipedalis
Brachyplatys subaeneus
Cynanchum ovalifolium
Macaranga griffithiana
Commersonia bartramia
Dinopium javanense
Scartelaos histophorus
Carcinoscorpius rotundicauda
Xyphon reticulatum
Nisitrus malaya
Masca abactalis
Canavalia cathartica
Pycanum alternatum
Agrionoptera insignis
Odontoptilum angulata
Pseudoneoponera rufipes
Parasesarma peninsulare
Cerithidea obtusa
Antilochus coquebertii
Isodontia diodon
Quantula striata
Episesarma singaporense
Telescopium telescopium
Ideopsis vulgaris
Thalassina anomala
Nerita balteata
Aethriamanta gracilis
Merops viridis
Omiodes diemenalis
Cyclosia sordidus
Hoya carnosa
Eurydema dominulus
Calvatia craniiformis
Hibiscus schizopetalus
Progonia oileusalis
Spermacoce latifolia
Appias nero
Erpis macularis
Castanopsis inermis
Achaea serva
Trimezia gracilis
Mycalesis perseoides
Pelopidas mathias
Spodoptera cilium
Mecopoda elongata
Aedes aegypti
Trema orientale
Syzygium malaccense
Melampodium divaricatum
Hasora badra
Centrosema pubescens
Choreutis sexfasciella
Leucocoprinus fragilissimus
Polyrhachis illaudata
Psittacula longicauda
Gerygone sulphurea
Leptogoniulus sorornus
Perna viridis
Nesticodes rufipes
Allium tuberosum
Eleutheranthera ruderalis
Breynia androgyna
Jacobaea maritima
Allamanda schottii
Pycnonotus simplex
Monticola gularis
Carebara affinis
Tachypleus gigas
Phlogiellus inermis
Nomia strigata
Homotrigona apicalis
Eysarcoris guttigerus
Estrilda troglodytes
Tectona grandis
Galleria mellonella
Banisia myrsusalis
Dichotomyctere nigroviridis
Aplocheilus panchax
Cecropia pachystachya
Phlaeoba antennata
Chrysococcyx basalis
Megaskepasma erythrochlamys
Plautia crossota
Fascellina meligerys
Xylocarpus granatum
Cyperus brevifolius
Episesarma versicolor
Nacaduba biocellata
Gelasimus vocans
Cymbiola nobilis
Dendrelaphis haasi
Indigofera hirsuta
Aeschynomene americana
Agropsar sturninus
Circus melanoleucos
Ptilinopus jambu
Picus vittatus
Eriocapitella hupehensis
Cyrtophora unicolor
Dysphania bivexillata
Draco sumatranus
Dicrurus annectens
Limnonectes malesianus
Trichopodus trichopterus
Psilopogon rafflesii
Orthotomus atrogularis
Tanaecia pelea
Pristomyrmex punctatus
Monodonta labio
Anomalodiscus squamosus
Davallia solida
Enpinanga borneensis
Theretra clotho
Cigaritis syama
Chondromorpha xanthotricha
Thosea sinensis
Hampala macrolepidota
Vieja fenestrata
Lutrogale perspicillata
Spirama retorta
Actinopyga lecanora
Cylas formicarius
Fatsia japonica
Spermacoce verticillata
Calliandra surinamensis
Scylla olivacea
Sophonia longitudinalis
Filodes fulvidorsalis
Cyclosia macularia
Artemidorus pressus
Desmodium tortuosum
Corchorus aestuans
Argiope catenulata
Hypospila bolinoides
Phintelloides versicolor
Nerita chamaeleon
Planaxis sulcatus
Laevistrombus canarium
Excoecaria agallocha
Halophila ovalis
Syzygium cumini
Asaphis violascens
Acrostichum speciosum
Coelastrea aspera
Lumnitzera racemosa
Leucocoprinus cepistipes
Ambulyx canescens
Hyarotis adrastus
Oncoba spinosa
Volvariella volvacea
Tisis charadraea
Epocilla calcarata
Ropalidia stigma
Tremellia timah
Musotima suffusalis
Agrotera basinotata
Perixera illepidaria
Eleocharis geniculata
Vespa affinis
Diacrotricha fasciola
Poppiocapsidea biseratense
Rhynchobatus australiae
Ducula bicolor
Callopistria exotica
Orthocraspeda furva
Saxicola stejnegeri
Eclectus roratus
Ochna serrulata
Mecodina metagrapta
Choreutis ophiosema
Viola banksii
Araucaria angustifolia
Siler semiglaucus
Delta esuriens
Parmarion martensi
Eurrhyparodes tricoloralis
Chrysococcyx xanthorhynchus
Pocillopora acuta
Talinum paniculatum
Petrelaea dana
Cacatua goffiniana
Terastia meticulosalis
Phereoeca uterella
Aspidimorpha furcata
Porophyllum ruderale
Megachile laticeps
Vanellus miles
Allograpta javana
Lentinus sajor-caju
Gonatopus boivinii
Cyperus polystachyos
Cajanus cajan
Portia fimbriata
Clethrogyna turbata
Epicauta hirticornis
Polyrhachis dives
Mycteria cinerea
Ischyja ferrifracta
Calidris tenuirostris
Tringa brevipes
Galeopterus variegatus
Cleora repetita
Helicorthomorpha holstii
Thereuopoda longicornis
Condica aroana
Maxates coelataria
Tacca leontopetaloides
Ligia vitiensis
Pteris tripartita
Camponotus maculatus
Phaeoclavulina myceliosa
Delias hyparete
Tetramorium bicarinatum
Cypsiurus balasiensis
Pheidole megacephala
Eleiodoxa conferta
Plectocomia elongata
Korthalsia echinometra
Oncosperma horridum
Barclaya motleyi
Licuala paludosa
Nenga pumila
Nepenthes ampullaria
Basella alba
Synanceia horrida
Homodes crocea
Gasteracantha diadesmia
Cacomantis sonneratii
Circus spilonotus
Coturnix japonica
Ixobrychus eurhythmus
Caulerpa serrulata
Heosemys grandis
Sterculia lanceolata
Hydrillodes gravatalis
Micraspis discolor
Indothemis carnatica
Ericeia fraterna
Kolla bataviae
Oldenlandia corymbosa
Pseudagrion pruinosum
Eulophia graminea
Vitex pinnata
Sphingognatha asclepiades
Episteme vetula
Allophylus cobbe
Liris aurulentus
Boiga melanota
Ninox japonica
Uvaria grandiflora
Megascolia azurea
Buteo japonicus
Hierodula venosa
Nepenthes mirabilis
Ananas comosus
Nola pumila
Fistulobalanus albicostatus
Chrysopogon aciculatus
Lawsonia inermis
Pompelon marginata
Atractosteus spatula
Commelina benghalensis
Rinorea angustifolia
Comibaena cassidara
Ficus hispida
Gynochthodes umbellata
Clavelina cyclus
Cenchrus purpureus
Earliella scabrosa
Elephantopus mollis
Monacanthus chinensis
Lagenaria siceraria
Nacoleia charesalis
Isachne globosa
Philydrum lanuginosum
Flagellaria indica
Fejervarya cancrivora
Christella dentata
Sarasinula plebeia
Icerya seychellarum
Metaemene atrigutta
Oxyopes macilentus
Oxya japonica
Harmonia octomaculata
Metopograpsus frontalis
Hydrocotyle leucocephala
Cordia dichotoma
Cyclosia pieridoides
Physopelta gutta
Dysaethria quadricaudata
Anthomyia illocata
Agyrius podagricus
Idea stolli
Euploea radamanthus
Nassarius pullus
Anisoneura aluco
Polyura schreiber
Platythomisus octomaculatus
Grona triflora
Lilioceris cheni
Perigona nigriceps
Lasioderma serricorne
Breynia disticha
Spathiphyllum wallisii
Amaranthus caudatus
Ophiusa discriminans
Choreutis orthogona
Ropalidia jacobsoni
Alex palparia
Neoscona theisi
Tropidolaemus wagleri
Pycnoscelus indicus
Costus woodsonii
Ixora javanica
Metochus uniguttatus
Tatobotys janapalis
Clerodendrum buchananii
Periophthalmus variabilis
Phricanthes flexilineana
Sanchezia oblonga
Laccoptera nepalensis
Pleocnemia irregularis
Tabernaemontana divaricata
Bastilla crameri
Plagusia squamosa
Asota egens
Symmoracma minoralis
Xiphidium caeruleum
Colasposoma viridicoeruleum
Guettarda speciosa
Ypthima pandocus
Danaus melanippus
Causonis japonica
Colubrina asiatica
Earias vittella
Asota subsimilis
Phyllophorella spiculata
Arachnoides placenta
Dotilla myctiroides
Delta campaniforme
Ficedula zanthopygia
Lonchura ferruginosa
Cyclodes omma
Micropternus brachyurus
Agrioglypta itysalis
Chalcocelis albiguttatus
Acrocephalus bistrigiceps
Charadrius peronii
Lanius tigrinus
Apus nipalensis
Ceyx erithaca
Caprimulgus jotaka
Ficedula elisae
Psittacula alexandri
Bibasis sena
Illeis koebelei
Yarica hyalosoma
Etroplus suratensis
Hippotion echeclus
Leptocoma calcostetha
Ixos malaccensis
Geokichla sibirica
Aviceda jerdoni
Sturnia sinensis
Xenochrophis vittatus
Treron fulvicollis
Ploceus manyar
Chloropsis cochinchinensis
Caprimulgus macrurus
Cynopterus brachyotis
Lophotriorchis kienerii
Ploceus jacksoni
Apus pacificus
Gonyosoma oxycephalum
Calyptomena viridis
Gallinago stenura
Phauda flammans
Impatiens balsamina
Chloeia flava
Treron phayrei
Scytodes fusca
Brumoides suturalis
Amorphophallus paeoniifolius
Homoeoxipha lycoides
Coffea liberica
Cyme reticulata
Clerodendrum japonicum
Calliteara horsfieldii
Anoplocnemis phasianus
Pityrogramma calomelanos
Musa balbisiana
Mimeusemia postica
Zonoplusia ochreata
Geokichla citrina
Pontonides unciger
Costasiella usagi
Penicillifera apicalis
Homona coffearia
Tenebrio molitor
Ugia disjungens
Leucocoprinus cretaceus
Smilax bracteata
Erigeron bellioides
Sarika siamensis
Mallotus japonicus
Ectomocoris atrox
Lovenia elongata
Kalanchoe gastonis-bonnieri
Megachile conjuncta
Rotheca serrata
Subulina octona
Archaster typicus
Salmacis sphaeroides
Perophora namei
Clavelina obesa
Centotheca lappacea
Cryptocentrus melanopus
Diminovula aurantiomacula
Polinices mammilla
Cyclosorus interruptus
Dysphania glaucescens
Actinostephanus haeckeli
Catopyrops ancyra
Spermacoce articularis
Actinodendron arboreum
Edwardsianthus pudicus
Rhodactis rhodostoma
Pteris ensiformis
Pyrops oculatus
Kalanchoe beharensis
Vincetoxicum indicum
Megachile umbripennis
Fimbriaphyllia divisa
Hoya latifolia
Polyrhachis abdominalis
Euphiuche picta
Ugia signifera
Hypopyra vespertilio
Horridipamera nietneri
Delacampius villosus
Dasycaris zanzibarica
Nyctixalus pictus
Eriovixia laglaizei
Ceriops tagal
Doto greenamyeri
Acalolepta rusticatrix
Trachinotus blochii
Cyperus prolifer
Hypoestes aristata
Chrysopilus ferruginosus
Maesa lanceolata
Hypselodoris kanga
Eubranchus ocellatus
Dundubia vaginata
Teldenia specca
Pterophorus lacteipennis
Rhesala imparata
Microsorum punctatum
Thyreus himalayensis
Caltoris cormasa
Janolus flavoanulatus
Chaetodermis penicilligerus
Helopeltis theivora
Portunus pelagicus
Vilius melanopterus
Gymnodoris impudica
Rhesala moestalis
Euplectes afer
Trischalis stomata
Ischyja hemiphaea
Lacera uniformis
Telosma cordata
Valiguna flava
Kallitaxila granulata
Atergatis floridus
Chicoreus brunneus
Lindernia rotundifolia
Metapeachia tropica
Arctornis rutila
Allotinus unicolor
Parantica aspasia
Zographetus doxus
Catochrysops panormus
Ionolyce helicon
Terinos terpander
Arhopala epimuta
Pelopidas conjuncta
Cucumis sativus
Attagenus fasciatus
Pratapa deva
Pareronia valeria
Sibynophis melanocephalus
Dryophiops rubescens
Dendrelaphis caudolineatus
Ficus sagittata
Arhopala sublustris
Zeltus amasa
Graphium bathycles
Phintella bifurcilinea
Graphium evemon
Stilbum cyanurum
Muscicapa sibirica
Strongylura strongylura
Anomala cupripes
Cyperus alternifolius
Nelsonia canescens
Calamaria schlegeli
Pontederia vaginalis
Amblychia angeronaria
Caltoris philippina
Euploea crameri
Papilio demolion
Mitracarpus hirtus
Egretta eulophotes
Phylloscopus fuscatus
Hornstedtia leonurus
Anthrenus oceanicus
Odonestis vita
Euparatettix personatus
Ommatophora luminosa
Aphelandra sinclairiana
Maranta leuconeura
Nephrolepis acutifolia
Cubaris murina
Nagurus cristatus
Chrysopelea paradisi
Comostola chlorargyra
Zythos turbata
Cyana pudens
Macronus ptilosus
Tabernaemontana dichotoma
Salurnis marginella
Dideopsis aegrota
Dicaeum agile
Chalybion bengalense
Megymenum spinosum
Turdus obscurus
Tetraponera rufonigra
Mucuna pruriens
Hydaticus pacificus
Duncanopsammia peltata
Abudefduf bengalensis
Lasippa tiga
Agropsar philippensis
Butastur indicus
Dendrophthoe pentandra
Acropora millepora
Ricania taeniata
Rapala suffusa
Cheritra freja
Parallelia calefaciens
Uraria crinita
Agrilus occipitalis
Matuta victor
Megisba malaya
Xenopeltis unicolor
Catopsilia scylla
Pilumnus vespertilio
Dendrodoris nigra
Terpsiphone atrocaudata
Sphex subtruncatus
Tamba mnionomera
Neoscona punctigera
Neogea nocticolor
Pitta nympha
Cuora amboinensis
Aphaniotis fusca
Holothuria scabra
Ochna thomasiana
Stichodactyla gigantea
Jacksonaster depressum
Dischidia major
Dischidia nummularia
Callopistria maillardi
Indigofera spicata
Clibanarius longitarsus
Elibia dolichus
Drupadia ravindra
Mycena chlorophos
Erronea errones
Calappa philargius
Pulchrana glandulosa
Chalcorana labialis
Gekko smithii
Notocochlis gualteriana
Campsomeriella collaris
Euploea phaenareta
Bavia sexpunctata
Euproctis lutea
Parotis marginata
Nacaduba beroe
Lambis lambis
Brugmansia suaveolens
Dypsis lutescens
Phyllanthus amarus
Bibasis harisa
Dendrelaphis formosus
Naja sumatrana
Balta notulata
Tacca integrifolia
Olenecamptus bilobus
Urochloa mutica
Saptha exanthista
Aedia lichenea
Pterocyclophora ridleyi
Rhombodera basalis
Hymenoptychis sordida
Agathia gigantea
Decalobanthus peltatus
Crinum pedunculatum
Laportea aestuans
Acalypha arvensis
Falcataria falcata
Drosophantis caeruleata
Hysteroneura setariae
Anomala pallida
Anthracoceros malayanus
Platycerium coronarium
Rhizophora apiculata
Rhizophora mucronata
Blumea axillaris
Cylindrophis ruffus
Garrulax canorus
Combretum constrictum
Plutodes flavescens
Channa lucius
Adiantum latifolium
Theretra latreillii
Pteris semipinnata
Phyllodium longipes
Torenia asiatica
Parapoynx crisonalis
Diamesus osculans
Negeta contrariata
Aegires villosus
Coelognathus flavolineatus
Goeppertia loeseneri
Eutropis rugifera
Xanthostemon verticillatus
Amaranthus blitum
Alocasia longiloba
Meranoplus bicolor
Lema praeusta
Rubus moluccanus
Zephyranthes rosea
Ficus villosa
Channa micropeltes
Nycticebus coucang
Oligodon octolineatus
Luceria oculalis
Zoanthus vietnamensis
Myrialepis paradoxa
Osmoxylon lineare
Hernandia nymphaeifolia
Gustavia superba
Nirmides basalis
Gekko monarchus
Cassia javanica
Huechys sanguinea
Licuala spinosa
Johannesteijsmannia magnifica
Sphex diabolicus
Excoecaria cochinchinensis
Mythimna decisissima
Chukrasia tabularis
Collocalia affinis
Chicoreus ramosus
Biston inouei
Trimezia coerulea
Ixora congesta
Vitis ficifolia
Tabernaemontana pandacaqui
Venezillo parvus
Ropalidia rufoplagiata
Istigobius ornatus
Vesbius purpureus
Ducula badia
Elaeocarpus angustifolius
Pleiostachya pruinosa
Agrioglypta eurytusalis
Senna siamea
Phylloscopus coronatus
Pitta megarhyncha
Merremia hederacea
Mecodina diastriga
Aerodramus germani
Khaya senegalensis
Pamerana scotti
Spermacoce exilis
Eurema simulatrix
Pitta moluccensis
Corythauma ayyari
Serrodes campana
Oxyplax pallivitta
Dasia grisea
Cepora iudith
Eumorphus quadriguttatus
Falana sordida
Phaenacantha bicolor
Spermacoce ocymoides
Chiasmia ozararia
Tyriobapta torrida
Dulinius conchatus
Hyophila involuta
Phallus luteus
Dillenia excelsa
Tubifera microsperma
Notobitus sexguttatus
Deroplatys desiccata
Thaumantis klugius
Cypa decolor
Pseudothemis jorina
Pitama hermesalis
Corymica latimarginata
Caprimulgus affinis
Parapoynx villidalis
Pandita sinope
Aspilosterna albovittata
Chrysosoma vittatum
Orthotomus sericeus
Shivaphis celti
Geophila repens
Flammona trilineata
Bocana manifestalis
Chelonibia testudinaria
Elymnias panthera
Peratophyga crista
Corgatha dictaria
Cryptocentrus maudae
Paracentropogon longispinis
Ludwigia sedoides
Acromitus flagellatus
Prolophota trigonifera
Papilio iswara
Clithon oualaniense
Volegalea cochlidium
Bastilla arcuata
Menida formosa
Delichon dasypus
Mooreana trichoneura
Channa gachua
Pyroneura latoia
Galphimia gracilis
Vestalis amethystina
Herpolitha limax
Chalcidoptera emissalis
Exyrias puntang
Heliopora coerulea
Ischyja marapok
Avittonia albidentata
Hexacentrus unicolor
Trichoderma cornu-damae
Chromodoris balat
Elysia ornata
Elasmolomus v-album
Xanthomelaena schematias
Pleurobranchaea brockii
Siphopteron makisig
Amblygobius stethophthalmus
Periplaneta brunnea
Notobryon wardi
Adrapsa geometroides
Gomphrena celosioides
Muscicapa ferruginea
Eetion elia
Phoenix sylvestris
Limnonectes blythii
Spathosternum prasiniferum
Otus sunia
Pseudopachybrachius guttus
Ceriagrion chaoi
Traulia azureipennis
Viciria pavesii
Helicarion perfragilis
Calliphara nobilis
Anax panybeus
Pythia cecillii
Erianthus guttatus
Hemiplecta humphreysiana
Ostedes perakensis
Lisarda rhypara
Lychas scutilus
Orthomorpha murphyi
Presbistus peleus
Ropalidia erythrospila
Hemiphyllodactylus typus
Berenicornis comatus
Asiophlugis temasek
Opisthodolichopus scandens
Amphidromus atricallosus
Toxeus maxillosus
Hypospila creberrima
Parathelphusa maculata
Taeniodera monacha
Xylotrechus javanicus
Goniodiscaster scaber
Clibanarius infraspinatus
Colochirus quadrangularis
Cercodemas anceps
Homoeocerus marginellus
Arhopala ammon
Paradoxurus hermaphroditus
Harpactes duvaucelii
Lebinthus luae
Calletaera basipuncta
Eucorynus crassicornis
Hospitalitermes umbrinus
Chrysocraspeda croceomarginata
Pseudophoraspis nebulosa
Epepeotes luscus
Tylorida ventralis
Amorphoscelis annulicornis
Phaeacius malayensis
Camacinia gigantea
Euryale aspera
Mariaella dussumieri
Oxya intricata
Hippasa holmerae
Diplacodes nebulosa
Lestes praemorsus
Marasmius crinis-equi
Talthybia depressa
Homoeocerus punctum
Hypomeces pulviger
Pseudoceros concinnus
Pectinia paeonia
Lithophyllon undulatum
Temnopleurus toreumaticus
Mensamaria intercedens
Astropecten indicus
Atagema spongiosa
Mesactinia ganensis
Harmochirus brachiatus
Ategumia adipalis
Telicota colon
Lentinus squarrosulus
Ozius guttatus
Briareum hamrum
Atergatis integerrimus
Gomeza bicornis
Oulastrea crispata
Lobophytum venustum
Tetragnatha hasselti
Ceratina collusor
Ypsotingis bakeri
Herpetogramma rudis
Iambrix stellifer
Telostylus marshalli
Podolestes orientalis
Nesoxenia lineata
Xenochrophis maculatus
Orchithemis pulcherrima
Agrionoptera sexlineata
Idionyx yolanda
Ingerophrynus quadriporcatus
Anthopleura dixoniana
Lates calcarifer
Arcastes biplagiata
Coptops aedificator
Prodasineura notostigma
Euphaea impar
Draco melanopogon
Zenarchopterus buffonis
Helopeltis bradyi
Metapocyrtus adspersus
Gonophora pulchella
Homoeocerus angulatus
Homoeocerus graminis
Amphidromus inversus
Polyrhachis proxima
Thiania latefasciata
Lipotactes maculatus
Pseudospirobolellus avernus
Scytodes pallida
Mnesibulus bicolor
Melochia corchorifolia
Congea tomentosa
Prodasineura verticalis
Coenobita lila
Lobophytum sarcophytoides
Eriphia ferox
Enhalus acoroides
Charybdis annulata
Trimeresurus purpureomaculatus
Monomorium floricola
Bematha extensa
Artaxa nubilosa
Prosena siberita
Teleonemia scrupulosa
Myomenippe hardwickii
Syphonota geographica
Hoplodino continentalis
Varcia pyramidalis
Cryptothele sundaica
Anthenea aspera
Desis martensi
Hormathianthus tuberculatus
Aquilonastra coronata
Scotophilus kuhlii
Thaumantis noureddin
Amegilla andrewsi
Neptis harita
Coeliccia octogesima
Boraras maculatus
